"id","name","entity_description","picture_id","picture_description","pic_url","location_name","location_description","coordinates","place_image"
"291","Milenković Benno von (1869-1946)","Benno von Milenković (1869-1946) was the son of Stefan von Milenković (1836-1915) and an Austro-Hungarian Rear Admiral (Konter Admiral) of Serbian origin. In 1899 he joined the Austro-Hungarian Navy after graduation at the Naval Academy in Fiume (Rijeka, today Croatia). After having different positions in the Navy, he was promoted to the rank of Rear Admiral with the end of the First World War. In the same year he retired and lived in Vienna untill his death in 1946. He was the son of Stefan von Milenković (1836-1915) and the brother of Max von Milenković (1866-1945).","659","https://de.wikipedia.org/wiki/Datei:Benno_von_Millenkovich.jpg","https://orthodoxes-wien.oeaw.ac.at/repository/pic/659","Apartment of Benno von Milenković","Here was the last apartment of Benno von Milenković (1869-1946), an Austro-Hungarian Rear Admiral of Serbian origin.","16.291542341932701 48.191438701632798","https://orthodoxes-wien.oeaw.ac.at/repository/pic/5836"
"2050","Bosanac Stefan (1802-1871)","Stefan Bosanac (1802-1871) was a member of the Serbian Orthodox Church Community of St. Sava in Vienna and one of the initiators of the founding of this community in 1860. He was also a member of the delegation which was in audience to Emperor Franz Joseph I (1830-1916) on 13 December 1860. This delegation thanked the Emperor for his approval for the founding of the Serbian Orthodox Community of St. Sava.
In July 1850 Stefan Bosanac was the founder of the Company ""Bosanetz & Welicskovits"" in Lazzenhof 1 (Bauernmarkt 21, 1010 Vienna) together with Jovan Veličković (1818-1863). The company was deleted from the commercial register on 14 November 1866.
Stefan Bosanac died at the age of 69 on 30 August 1871 in Währinger Straße 35 (1180 Vienna, the original building does not exist anymore). He was buried in the St. Marx Cemetery (1030 Vienna) on 2 September 1871.","","","","Bauernmarkt 21","Here was the seat of several companies:
""Bosanetz & Welicskovits"" (1850-1866)
""Millicsevits Georg"" (1869-1890)
 ""Nedelkovits & Stankovits"" (1856-1862)
The original building was demolished and a new one was built in 1910.","16.374090006574999 48.211232478740897",""
"1508","Nikolić de Rudna Wilhelmine (1847-1918)","Wilhelmine Nikolić de Rudna (né Hirsch) (1847-1918) was an opera singer. She married Baron Teodor (Fedor) Nikolić de Rudna in Vienna on 18 May 1869. After her husband’s death she lived mostly in Baden near Vienna. Wilhelmine Nikolić de Rudna died in Vienna on 25 March 1918 in the Sanatorium Svetlin (Leonhardgase 3-5, 1030 Vienna).","710","http://www.descopera-romania.ro/timisul-nobiliar-familia-nikolics-castelul-rudna/","https://orthodoxes-wien.oeaw.ac.at/repository/pic/710","Sanatorium Svetlin","Here in the Sanatorium Svetlin died Wilhelmine Nikolić de Rudna (1847-1918) on 25 March 1918.","16.404002001509099 48.195340139638198","https://orthodoxes-wien.oeaw.ac.at/repository/pic/4780"
"1508","Nikolić de Rudna Wilhelmine (1847-1918)","Wilhelmine Nikolić de Rudna (né Hirsch) (1847-1918) was an opera singer. She married Baron Teodor (Fedor) Nikolić de Rudna in Vienna on 18 May 1869. After her husband’s death she lived mostly in Baden near Vienna. Wilhelmine Nikolić de Rudna died in Vienna on 25 March 1918 in the Sanatorium Svetlin (Leonhardgase 3-5, 1030 Vienna).","710","http://www.descopera-romania.ro/timisul-nobiliar-familia-nikolics-castelul-rudna/","https://orthodoxes-wien.oeaw.ac.at/repository/pic/710","Sanatorium Svetlin","Here in the Sanatorium Svetlin died Wilhelmine Nikolić de Rudna (1847-1918) on 25 March 1918.","16.404002001509099 48.195340139638198","https://orthodoxes-wien.oeaw.ac.at/repository/pic/4780"
"3928","Jokić Petar (1831-1883)","Petar Jokić (1831-1883) was a Viennese merchant, born in Zemun in 1831. He married Johanna, daughter of the goldsmith and juweler Biedermann, in Vienna in 1858. Petar Jokić became known in 1861, when he bought the Beethoven collection, two violins (Amari 1690, Guarneri 1718), one viola (Regeri 1690) and one cello (Guarneri 1712), and donated it to the Prussian Royal Library. The instruments were preserved in the so-called Jokits-Foundation (""Jokits-Stiftung""). As a reward the Prussian King Wilhelm I (1797-1888) honoured him in the same year with the Order of the Red Eagle 3rd class.  Until 1859, when he founded his own Company ""Peter Th. Jokits"", Petar Jokić worked for the Greek merchant Spirta. Jokić donated 300 florins for the building of the Serbian Orthodox Church of St. Sava in Vienna in 1862. He died in his apartment in Teinfaltstraße 6 (1010 Vienna) on 10 March 1883 and was buried two days later in the St. Marx Cemetery (1030 Vienna). ","","","","Apartment of Petar Jokić","Here died Petar Jokić (1831-1883), a Serbian merchant from Vienna on 10 March 1883. The building was demolished and new one was built in 1893.","16.363253882154801 48.211825887910202",""
"4618","Tesla Nikola (1856-1943)","Nikola Tesla (1856-1943) was a Serbian inventor and engineer, who discovered and patented the rotating magnetic field, the basis of most alternating-current machinery. He also developed the three-phase system of electric power transmission. Nikola Tesla was born in Smiljan (Military Frontier, today Croatia) in the family of the Serbian Orthodox Priest Mliutin Tesla and his wife Djuka. He immigrated to the United States of America in 1884 and sold the patent rights to his system of alternating-current dynamos, transformers, and motors to George Westinghouse (1846-1914). In 1891 he invented the Tesla coil, an induction coil widely used in radio technology. George Westinghouse used Tesla's alternating current system to light the World's Columbian Exposition in Chicago in 1893. This success was a factor in their winning the contract to install the first power machinery at Niagara Falls, which bore Tesla's name and patent numbers. The project carried power to Buffalo by 1896. Nikola Tesla died in New York on Orthodox Christmas, 7 January 1943. Despite the fact that Nikola Tesla had never studied in Vienna, but in the Polytechnic Institute in Graz, the Council of Professors at the Viennese College of Technology (""Technische Hochschule"") in Vienna (now TU Vienna) awarded Nikola Tesla for his work with the honorary Dr title on 19 June 1907. The official announcement of this PhD was on 3 March 1908. After the unveiling of the Nikola Tesla's bust, sculpted by Ivan Meštrović (1883-1962), at the Vienna Technical Museum (""Technisches Museum Wien"") on 29 June 1952, this Museum organised a conference on Nikola Tesla from 6 September to 13 September 1953. The Council Committee for Culture (""Gemeinderatsausschuß für Kultur"") of the City of Vienna named a street, Teslagasse, in the 21st Viennese districts after him on 15 October 1952.","5564","https://de.wikipedia.org/wiki/Nikola_Tesla#/media/Datei:Tesla3.jpg","https://orthodoxes-wien.oeaw.ac.at/repository/pic/5564","Teslagasse","The Council Committee for Culture (""Gemeinderatsausschuß für Kultur"") of the City of Vienna named a street, Teslagasse, in the 21st Viennese district after Nikola Tesla (1856-1943) on 15 October 1952.","16.38108311221 48.265939396113801",""
"2044","Veličković Jovan (1818-1863)","Jovan Veličković (1818-1863) was a merchant, who was born in Novi Sad (today Serbia). In July 1850 he was the founder of the Company ""Bosanetz & Welicskovits"" in Lazzenhof 1 (Bauernmarkt 21, 1010 Vienna), together with Stefan Bosanac (1802-1871), in 1850. He was also one of the initiators of the founding of the Serbian Orthodox Church Community of St. Sava in Vienna in 1860. Jovan Veličković died at the age of 45 on 17 September 1863 in Untere Donaustraße 23 (1020 Vienna) and was buried in the St. Marx Cemetery (1030 Vienna) on 19 September 1863. The aforesaid company was deleted from the commercial register on 14 November 1866.","","","","Bauernmarkt 21","Here was the seat of several companies:
""Bosanetz & Welicskovits"" (1850-1866)
""Millicsevits Georg"" (1869-1890)
 ""Nedelkovits & Stankovits"" (1856-1862)
The original building was demolished and a new one was built in 1910.","16.374090006574999 48.211232478740897",""
"3976","Miličević Djordje ","Djordje Miličević was a Serbian merchant in Vienna from 1860 to 1890. At first he was wrking in the Company ""Janovski & Millicsevits"" from 1860 to 1869, and then he founded his own company ""Millicsevits Georg"" (Lazzenhof 1, 1010 Vienna) in 1869. The bankrupcy of the Company was announced in 1890.  Djordje Miličević donated 300 florins for the building of the Serbian Orthodox Church of St. Sava in Vienna in 1862. His business partner Adolf Janovski donated 200 florins.","","","","Bauernmarkt 21","Here was the seat of several companies:
""Bosanetz & Welicskovits"" (1850-1866)
""Millicsevits Georg"" (1869-1890)
 ""Nedelkovits & Stankovits"" (1856-1862)
The original building was demolished and a new one was built in 1910.","16.374090006574999 48.211232478740897",""
"1099","Ljubiša Stjepan Mitrov (1824-1878)","Stjepan Mitrov Ljubiša (1824-1878) was a politician and writer. He was the mayor of Budva (today Montenegro) and member of the Dalmatian Parliament from 1861 to 1864 and from 1866 to 1870. In 1870 Stjepan Mitrov Ljubiša became President of the Dalmatian Parliament. He was a Member of the Lower House of the Austrian Parliament in Vienna from 1861 to 1878. Stjepan Mitrov Ljubiša was awarded the Order of Franz Joseph and was Knight of the Iron Crown 3rd class.  He died in Burggasse 2 (1070 Vienna) at the age of 54 on 23 November 1878 and was buried two days later in the Orthodox part of the St. Marx Cemetery (1030 Vienna). In 1885 his remains were transferred to his hometown Budva.","2440","https://sr.wikipedia.org/wiki/%D0%A1%D1%82%D1%98%D0%B5%D0%BF%D0%B0%D0%BD_%D0%9C%D0%B8%D1%82%D1%80%D0%BE%D0%B2_%D0%89%D1%83%D0%B1%D0%B8%D1%88%D0%B0#/media/File:%D0%A1%D1%82%D1%98%D0%B5%D0%BF%D0%B0%D0%BD_%D0%9C%D0%B8%D1%82%D1%80%D0%BE%D0%B2_%D0%89%D1%83%D0%B1%D0%B8%D1%88%D0%B0.JPG","https://orthodoxes-wien.oeaw.ac.at/repository/pic/2440","Apartment of Stjepan Mitrov Ljubiša","Here died Stjepan Mitrov Ljubiša (1824-1878), Serbian politician and writer and Member of the Lower House of the Austrian Parliament in Vienna, on 23 November 1878.","16.356553724035599 48.204690223095199","https://orthodoxes-wien.oeaw.ac.at/repository/pic/4518"
"1099","Ljubiša Stjepan Mitrov (1824-1878)","Stjepan Mitrov Ljubiša (1824-1878) was a politician and writer. He was the mayor of Budva (today Montenegro) and member of the Dalmatian Parliament from 1861 to 1864 and from 1866 to 1870. In 1870 Stjepan Mitrov Ljubiša became President of the Dalmatian Parliament. He was a Member of the Lower House of the Austrian Parliament in Vienna from 1861 to 1878. Stjepan Mitrov Ljubiša was awarded the Order of Franz Joseph and was Knight of the Iron Crown 3rd class.  He died in Burggasse 2 (1070 Vienna) at the age of 54 on 23 November 1878 and was buried two days later in the Orthodox part of the St. Marx Cemetery (1030 Vienna). In 1885 his remains were transferred to his hometown Budva.","2440","https://sr.wikipedia.org/wiki/%D0%A1%D1%82%D1%98%D0%B5%D0%BF%D0%B0%D0%BD_%D0%9C%D0%B8%D1%82%D1%80%D0%BE%D0%B2_%D0%89%D1%83%D0%B1%D0%B8%D1%88%D0%B0#/media/File:%D0%A1%D1%82%D1%98%D0%B5%D0%BF%D0%B0%D0%BD_%D0%9C%D0%B8%D1%82%D1%80%D0%BE%D0%B2_%D0%89%D1%83%D0%B1%D0%B8%D1%88%D0%B0.JPG","https://orthodoxes-wien.oeaw.ac.at/repository/pic/2440","Apartment of Stjepan Mitrov Ljubiša","Here died Stjepan Mitrov Ljubiša (1824-1878), Serbian politician and writer and Member of the Lower House of the Austrian Parliament in Vienna, on 23 November 1878.","16.356553724035599 48.204690223095199","https://orthodoxes-wien.oeaw.ac.at/repository/pic/4518"
"284","Milenković Stefan von (1836-1915)","Stefan von Milenković (1836-1915) was a writter and poet of Serbian origin. As a son of the officer Stefan von Milenković (1785-1863) he also served first in the Army, but then left in 1869 and started his career as writer. His pseudonym was Stefan Milow. In 1865 he married Baroness Elisabeth von Reichlin Meldegg in Timișoara (today Romania). After his retirement he lived in Vienna and worked in the k.k. Militärgeographisches Institut. In 1902 Stefan von Milenković received the Bauernfeldpreis and from 1909 he had a lifelong pension from the Schillerstiftung in Weimar. Stefan von Milenković lived in Mödling since 1899, where he died on 12 March 1915. He was buried in the city's cemetery according to Orthodox rite. Stefan von Milenković corresponded with the Serbian writer Laza Kostić (1841-1910), who helped Milenković with the translation of the poem ""Moru"" (""To the Sea"") of the Montenegrin Prince Nikola Petrović (1841-1921). Milenković translated also poems of Petar Preradović (1818-1872) into German. He was the father of Benno von Milenković (1869-1946) and Max von Milenković (1866-1945).","656","https://de.wikipedia.org/wiki/Datei:Stephan_von_Millenkovich.jpg","https://orthodoxes-wien.oeaw.ac.at/repository/pic/656","Former Building of the k.k. Militärgeographisches Institut","Stefan von Milenković (1836-1915), writer and poet of Serbian origin, worked here.","16.354976585134899 48.210338777256297","https://orthodoxes-wien.oeaw.ac.at/repository/pic/4591"
"1094","Tekelija von Kevermes Petar (1784-1844)","Petar Tekelija (1784-1844) was a nephew of Sava Tekelija (1761-1842), one of the most educated Serbs and famous benefactor, who bequeathed his entire property to the cultural and educational enlightenment of the Serbian people. Petar Tekelija was born in Kevermes (today Hungary) in 1784 as a son of Petar, Sava Tekelija's brother. Petar Tekelija had a brother Djordje and three sisters. Like his uncle Sava Tekelija, he was a great Serbian patriot and visited Serbia during the First Serbian Uprising in 1812. Before that he travelled, together with his uncle, to their cousins in the Russian Empire. Petar Tekelija was high ranking official in the Austrian Empire. He had the title of a Hungarian Court Councillor (""königl. ungarischer Rat"") and was the head (""comes"") of the Csanád County (today divided between Hungary and Romania). He married Marija Tekelija von Kevermes (1821-1870). After his father's death in 1820 he inherited great landed property. Petar Tekelija was also Knight of the Golden Spur (""Ritter vom goldenen Sporn""), which is a Papal Order of Knighthood. He died in Vienna in the house Leopoldstadt 522 (Praterstraße 9, 1020 Vienna) on 31 July 1844 and was buried two days later in the Orthodox part of the St. Marx Cemetery (1030 Vienna). Petar Tekelija was the last male descendant of the noble family Tekelija.","3556","Csergheö de N.-Tacskand, Wappenbuch des Adels von Ungarn sammt den Nebenländern der St. Stephans-Krone (Nürnberg 1885-87), Tafel 468.","https://orthodoxes-wien.oeaw.ac.at/repository/pic/3556","Apartment of Petar Tekelija","Here died Petar Tekelija (1784-1844), a nobleman, landowner and the head (""comes"") of the Csanád County, on 31 July 1844. The building does not exist anymore.","16.3806614186615 48.212962640487902",""
